tick	kind	agent_a	agent_b	value
634	venture_failure	12884902445	507	0.053391
634	relationship_created	510	620	-0.100000
634	venture_failure	620	510	-0.100000
635	venture_success	502	512	1.000000
635	venture_failure	8589935189	17179869772	-0.258167
635	venture_success	506	17179869772	-0.136195
635	venture_failure	8589935185	8589935190	0.211785
635	venture_failure	12884902445	8589935189	-0.439612
636	venture_success	502	512	1.000000
636	venture_success	512	620	0.440835
636	venture_failure	506	17179869772	-0.235922
636	venture_failure	605	507	-0.278255
637	venture_failure	507	502	-0.534890
637	venture_success	508	515	1.000000
637	venture_failure	509	512	-0.645909
637	venture_success	8589935185	17179869772	1.000000
637	venture_success	620	506	0.052764
638	venture_success	515	513	0.064119
638	venture_failure	513	12884902445	0.182515
638	venture_success	507	510	1.000000
638	venture_failure	508	605	0.001050
638	venture_success	509	510	1.000000
638	venture_success	8589935190	8589935185	0.360517
638	venture_success	12884902445	8589935190	0.383269
638	venture_failure	620	510	-0.199202
639	venture_failure	515	17179869772	0.005301
639	venture_success	510	507	1.000000
639	venture_failure	17179869772	8589935185	0.896004
639	venture_failure	8589935190	605	-0.094919
639	venture_success	12884902445	513	0.332150
639	venture_success	605	8589935190	0.055081
640	venture_success	8589935189	515	1.000000
640	venture_failure	506	508	-0.651247
640	venture_success	508	17179869772	-0.165228
640	venture_success	17179869772	515	0.155291
640	venture_success	8589935190	620	0.489927
640	venture_success	605	509	0.508483
641	venture_success	515	508	1.000000
641	venture_failure	502	605	-0.152634
641	venture_success	512	502	1.000000
641	venture_failure	508	513	0.868476
641	venture_failure	8589935185	12884902445	-0.397280
641	venture_failure	8589935190	605	-0.045139
641	venture_success	12884902445	508	0.789374
641	venture_failure	620	513	0.618719
642	venture_failure	515	605	-0.058603
642	venture_failure	502	17179869772	-0.615346
642	venture_success	8589935189	502	1.000000
642	venture_success	506	507	1.000000
642	venture_success	509	510	1.000000
642	venture_failure	510	17179869772	-0.768414
642	venture_success	8589935185	17179869772	1.000000
642	venture_failure	17179869772	510	-0.868414
642	venture_failure	12884902445	509	-0.866343
643	venture_success	502	512	1.000000
643	venture_success	512	515	0.975580
643	venture_failure	513	620	0.516246
643	venture_success	506	507	1.000000
643	venture_success	507	506	1.000000
643	venture_failure	510	17179869772	-0.966677
643	venture_failure	12884902445	513	0.229501
643	venture_success	605	8589935185	1.000000
643	venture_failure	620	510	-0.297218
644	venture_failure	8589935189	513	0.077147
644	venture_success	508	620	0.431384
644	venture_failure	509	8589935185	-0.737626
644	venture_success	17179869772	8589935185	1.000000
644	venture_success	8589935190	507	0.335996
644	venture_failure	12884902445	508	0.684647
644	venture_success	605	8589935185	1.000000
644	venture_failure	620	513	0.415214
645	venture_success	502	8589935189	1.000000
645	venture_success	8589935189	502	1.000000
645	venture_success	506	507	1.000000
645	venture_failure	508	12884902445	0.583278
645	venture_failure	510	509	0.894012
645	venture_success	8589935185	17179869772	1.000000
645	venture_success	620	508	0.580521
646	venture_success	8589935189	8589935190	1.000000
646	venture_success	508	512	0.852591
646	venture_success	510	513	1.000000
646	venture_success	17179869772	8589935185	1.000000
646	venture_failure	8589935190	513	-0.573961
646	venture_failure	12884902445	502	-0.397286
646	venture_failure	605	8589935189	-0.231924
646	venture_success	620	506	0.201822
647	venture_failure	515	620	-0.192860
647	venture_failure	502	17179869772	-0.709217
647	venture_success	508	17179869772	-0.012929
647	venture_success	509	510	1.000000
647	venture_success	510	513	1.000000
647	venture_failure	8589935190	620	0.383110
648	venture_failure	515	12884902445	0.107443
648	venture_success	502	512	1.000000
648	venture_failure	506	510	-0.900006
648	venture_success	507	510	1.000000
648	venture_failure	605	515	-0.157904
649	venture_success	515	512	1.000000
649	venture_failure	512	513	-0.522625
649	venture_failure	513	507	-0.829096
649	venture_success	506	507	1.000000
649	venture_success	508	515	1.000000
649	venture_failure	605	8589935185	0.890040
650	venture_failure	513	8589935190	-0.669383
650	venture_failure	510	620	-0.393082
650	venture_success	8589935190	8589935185	0.501959
650	agent_birth	635	0	68.850128
651	venture_failure	513	620	0.309436
651	venture_success	507	510	1.000000
651	venture_failure	17179869772	620	-0.193420
651	venture_success	8589935190	510	0.480732
651	venture_failure	605	8589935190	-0.144245
651	venture_failure	620	510	-0.492296
651	relationship_created	509	635	-0.100000
651	venture_failure	635	509	-0.100000
652	venture_failure	515	17179869772	0.051604
652	venture_success	513	510	1.000000
652	venture_success	506	507	1.000000
652	venture_success	508	515	1.000000
652	venture_failure	509	510	0.890040
652	venture_failure	17179869772	620	-0.293033
652	venture_failure	8589935190	506	-0.467369
653	venture_success	515	508	1.000000
653	venture_failure	502	620	-0.193233
653	relationship_created	512	635	-0.100000
653	venture_failure	512	635	-0.100000
653	venture_failure	513	12884902445	0.124952
653	venture_failure	506	8589935190	-0.566435
653	relationship_created	507	620	0.150000
653	venture_success	507	620	0.150000
653	venture_success	508	512	0.990726
653	venture_success	509	510	1.000000
653	venture_failure	17179869772	515	-0.048499
653	venture_failure	12884902445	515	0.006373
654	venture_success	515	512	1.000000
654	relationship_created	512	8589935190	-0.100000
654	venture_failure	512	8589935190	-0.100000
654	venture_failure	8589935189	12884902445	-0.523204
654	venture_success	506	620	0.348615
654	venture_failure	509	605	0.394429
654	venture_success	510	513	1.000000
654	venture_success	17179869772	8589935185	1.000000
654	venture_failure	620	512	0.325232
655	venture_success	512	515	1.000000
655	venture_success	513	508	0.994472
655	venture_failure	8589935189	507	-0.127287
655	venture_failure	506	512	-0.210705
655	venture_success	508	12884902445	0.721717
655	relationship_created	510	635	0.150000
655	venture_success	510	635	0.150000
655	venture_failure	8589935185	512	-0.373031
655	venture_failure	8589935190	510	0.376897
656	venture_success	512	508	1.000000
656	venture_failure	506	605	-0.450511
656	venture_failure	507	506	0.892024
656	venture_failure	508	515	0.894012
656	venture_success	510	507	1.000000
656	venture_success	17179869772	8589935185	1.000000
656	venture_failure	605	509	0.292853
656	venture_success	620	506	0.497222
656	relationship_created	515	635	0.150000
656	venture_success	635	515	0.150000
657	venture_failure	502	8589935189	0.876262
657	venture_success	513	510	1.000000
657	venture_failure	8589935189	502	0.776262
657	venture_success	507	510	1.000000
657	venture_failure	510	513	0.900000
657	venture_success	8589935185	17179869772	1.000000
657	venture_failure	17179869772	8589935185	0.900000
657	venture_success	12884902445	508	0.868833
657	venture_success	605	8589935185	1.000000
657	venture_failure	620	508	0.466741
657	venture_success	635	510	0.299401
658	venture_success	515	8589935189	1.000000
658	venture_success	513	508	1.000000
658	venture_success	507	510	1.000000
658	venture_success	8589935185	605	1.000000
658	venture_success	17179869772	513	-0.045135
658	venture_success	12884902445	512	0.287521
658	venture_failure	605	17179869772	-0.439488
658	venture_failure	620	8589935189	-0.191568
659	venture_success	513	508	1.000000
659	venture_failure	506	508	-0.726940
659	venture_failure	507	506	0.786683
659	venture_success	509	510	1.000000
659	venture_success	17179869772	8589935189	-0.096056
659	venture_success	12884902445	513	0.273460
660	venture_failure	515	509	-0.596089
660	venture_failure	513	605	-0.529053
660	venture_success	507	8589935190	0.475404
660	venture_success	509	510	1.000000
660	relationship_created	635	17179869772	0.150000
660	venture_success	17179869772	635	0.150000
660	venture_failure	12884902445	508	0.763630
661	venture_success	502	513	1.000000
661	venture_success	512	502	1.000000
661	venture_failure	508	506	-0.824036
661	venture_failure	17179869772	8589935189	-0.195672
661	venture_failure	12884902445	605	-0.066233
661	venture_failure	605	506	-0.546024
662	venture_failure	515	508	0.783337
662	venture_success	502	8589935189	0.918531
662	venture_failure	512	605	-0.183847
662	venture_success	506	507	0.931972
662	venture_success	510	509	1.000000
662	venture_success	8589935185	605	1.000000
662	venture_failure	17179869772	507	-0.370743
662	venture_success	8589935190	8589935189	1.000000
663	venture_success	512	515	1.000000
663	venture_success	509	510	1.000000
663	venture_success	510	509	1.000000
663	venture_failure	8589935190	12884902445	0.264559
663	venture_success	620	513	0.452090
664	venture_success	513	508	1.000000
664	venture_success	8589935189	515	1.000000
664	venture_failure	506	8589935185	-0.448091
664	venture_success	509	620	-0.033872
664	venture_failure	17179869772	8589935189	-0.294500
665	venture_failure	515	605	-0.252620
665	venture_failure	513	620	0.350284
665	venture_success	509	510	1.000000
665	venture_failure	8589935185	513	-0.787480
665	venture_failure	17179869772	12884902445	-0.167107
665	venture_success	8589935190	12884902445	0.413502
665	venture_failure	12884902445	506	-0.334414
665	venture_success	605	8589935185	1.000000
665	venture_failure	620	507	0.046439
665	venture_success	635	509	0.052764
666	venture_failure	515	512	0.894012
666	venture_success	502	8589935189	1.000000
666	venture_success	513	502	1.000000
666	venture_success	8589935189	502	1.000000
666	venture_failure	506	17179869772	-0.322170
666	venture_failure	508	620	0.358407
666	venture_failure	510	620	-0.577732
666	venture_failure	17179869772	509	-0.815341
666	venture_failure	635	17179869772	0.048209
667	venture_success	515	8589935190	-0.044415
667	venture_success	512	502	1.000000
667	venture_success	8589935189	502	1.000000
667	venture_failure	506	510	-0.966414
667	venture_failure	509	635	-0.047447
667	venture_success	8589935185	17179869772	1.000000
667	venture_failure	17179869772	635	-0.051887
667	venture_failure	12884902445	509	-0.924050
667	relationship_created	635	8589935190	0.150000
667	venture_success	635	8589935190	0.150000
668	venture_failure	515	513	-0.039619
668	venture_failure	513	17179869772	-0.144241
668	venture_failure	506	8589935190	-0.649678
668	venture_failure	510	506	-1.000000
668	venture_failure	12884902445	506	-0.432412
668	venture_failure	605	512	-0.281652
668	venture_success	620	508	0.506975
668	relationship_created	635	8589935185	-0.100000
668	venture_failure	635	8589935185	-0.100000
669	venture_success	506	507	1.000000
669	venture_success	8589935185	17179869772	1.000000
669	venture_success	17179869772	8589935185	1.000000
669	venture_failure	12884902445	17179869772	-0.265774
669	venture_success	620	509	0.116465
669	relationship_created	635	8589935189	-0.100000
669	venture_failure	635	8589935189	-0.100000
670	venture_success	515	508	0.920891
670	venture_success	512	502	1.000000
670	venture_success	508	17179869772	0.137653
670	venture_failure	509	8589935185	-0.800213
670	venture_failure	8589935185	17179869772	0.898000
670	venture_success	8589935190	8589935189	1.000000
670	venture_failure	12884902445	8589935185	-0.474871
670	venture_failure	605	8589935190	-0.238861
670	venture_failure	635	509	-0.147163
671	venture_failure	515	17179869772	-0.146782
671	venture_success	513	502	1.000000
671	venture_failure	8589935189	8589935190	0.898000
671	venture_success	507	506	1.000000
671	venture_failure	509	513	-0.854404
671	venture_success	510	513	1.000000
671	venture_failure	17179869772	506	-0.418961
671	venture_success	8589935190	8589935189	1.000000
671	venture_failure	605	8589935185	0.888060
671	venture_failure	620	515	-0.283813
672	venture_failure	515	513	-0.139303
672	venture_failure	8589935189	510	-0.682001
672	venture_success	506	507	1.000000
672	venture_success	507	510	1.000000
672	venture_success	509	510	1.000000
672	venture_success	8589935185	605	1.000000
672	venture_failure	8589935190	8589935189	0.898000
672	venture_success	620	506	0.631547
673	venture_failure	515	8589935185	-0.542054
673	venture_failure	512	12884902445	0.179015
673	venture_success	513	508	1.000000
673	venture_success	509	605	0.433053
673	venture_failure	12884902445	507	-0.050619
673	venture_success	635	8589935190	0.298209
674	venture_success	515	8589935189	1.000000
674	venture_success	512	508	1.000000
674	venture_success	513	508	1.000000
674	venture_success	8589935189	502	1.000000
674	venture_success	509	635	0.004011
674	venture_failure	17179869772	8589935185	0.790838
674	venture_success	8589935190	8589935189	1.000000
675	venture_success	513	508	1.000000
675	venture_failure	8589935189	507	-0.222291
675	venture_success	507	510	1.000000
675	venture_success	508	515	1.000000
675	venture_success	510	507	1.000000
675	venture_failure	8589935190	620	0.262225
675	relationship_created	635	12884902445	-0.100000
675	venture_failure	12884902445	635	-0.100000
675	venture_failure	605	502	-0.242590
676	venture_success	515	508	1.000000
676	venture_success	512	508	1.000000
676	venture_success	513	508	1.000000
676	venture_success	506	507	1.000000
676	venture_failure	508	513	0.900000
676	venture_failure	8589935185	8589935190	0.376500
676	venture_success	605	8589935185	1.000000
676	venture_failure	620	509	0.014844
676	relationship_created	506	635	0.150000
676	venture_success	635	506	0.150000
677	venture_success	512	502	1.000000
